Calendar Year,Scenario,Fuel Type,Output, Value 
2031,First Mover Advantage,Combined-Cycle with CCUS,Annual Retirements (MW),
2031,First Mover Advantage,Hydrogen Simple Cycle,Annual Retirements (MW),
2031,First Mover Advantage,Other,Annual Retirements (MW),
2031,First Mover Advantage,Natural Gas Simple-Cycle,Annual Retirements (MW),
2031,First Mover Advantage,Solar,Annual Retirements (MW),
2031,First Mover Advantage,Storage - Battery,Annual Retirements (MW),
2031,First Mover Advantage,Wind,Annual Retirements (MW),
2032,First Mover Advantage,Natural Gas Combined-Cycle,Annual Retirements (MW),
2032,First Mover Advantage,Cogeneration,Annual Retirements (MW),
2032,First Mover Advantage,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2032,First Mover Advantage,Hydroelectric,Annual Retirements (MW),
2032,First Mover Advantage,Net Imports,Annual Retirements (MW),
2032,First Mover Advantage,Combined-Cycle with CCUS,Annual Retirements (MW),
2032,First Mover Advantage,Hydrogen Simple Cycle,Annual Retirements (MW),
2032,First Mover Advantage,Other,Annual Retirements (MW),
2032,First Mover Advantage,Natural Gas Simple-Cycle,Annual Retirements (MW),
2032,First Mover Advantage,Solar,Annual Retirements (MW),
2032,First Mover Advantage,Storage - Battery,Annual Retirements (MW),
2032,First Mover Advantage,Wind,Annual Retirements (MW), (59)
2033,First Mover Advantage,Natural Gas Combined-Cycle,Annual Retirements (MW),
2033,First Mover Advantage,Cogeneration,Annual Retirements (MW),
2033,First Mover Advantage,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2033,First Mover Advantage,Hydroelectric,Annual Retirements (MW),
2033,First Mover Advantage,Net Imports,Annual Retirements (MW),
2033,First Mover Advantage,Combined-Cycle with CCUS,Annual Retirements (MW),
2033,First Mover Advantage,Hydrogen Simple Cycle,Annual Retirements (MW),
2033,First Mover Advantage,Other,Annual Retirements (MW),
2033,First Mover Advantage,Natural Gas Simple-Cycle,Annual Retirements (MW),
2033,First Mover Advantage,Solar,Annual Retirements (MW),
2033,First Mover Advantage,Storage - Battery,Annual Retirements (MW),
2033,First Mover Advantage,Wind,Annual Retirements (MW), (73)
2034,First Mover Advantage,Natural Gas Combined-Cycle,Annual Retirements (MW),
2034,First Mover Advantage,Cogeneration,Annual Retirements (MW),
2034,First Mover Advantage,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2034,First Mover Advantage,Hydroelectric,Annual Retirements (MW),
2034,First Mover Advantage,Net Imports,Annual Retirements (MW),
2034,First Mover Advantage,Combined-Cycle with CCUS,Annual Retirements (MW),
2034,First Mover Advantage,Hydrogen Simple Cycle,Annual Retirements (MW),
2034,First Mover Advantage,Other,Annual Retirements (MW),
2034,First Mover Advantage,Natural Gas Simple-Cycle,Annual Retirements (MW),
2034,First Mover Advantage,Solar,Annual Retirements (MW),
2034,First Mover Advantage,Storage - Battery,Annual Retirements (MW),
2034,First Mover Advantage,Wind,Annual Retirements (MW), (96)
2035,First Mover Advantage,Natural Gas Combined-Cycle,Annual Retirements (MW),
2035,First Mover Advantage,Cogeneration,Annual Retirements (MW),
2035,First Mover Advantage,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2035,First Mover Advantage,Hydroelectric,Annual Retirements (MW),
2035,First Mover Advantage,Net Imports,Annual Retirements (MW),
2035,First Mover Advantage,Combined-Cycle with CCUS,Annual Retirements (MW),
2035,First Mover Advantage,Hydrogen Simple Cycle,Annual Retirements (MW),
2035,First Mover Advantage,Other,Annual Retirements (MW),
2035,First Mover Advantage,Natural Gas Simple-Cycle,Annual Retirements (MW),
2035,First Mover Advantage,Solar,Annual Retirements (MW),
2035,First Mover Advantage,Storage - Battery,Annual Retirements (MW),
2035,First Mover Advantage,Wind,Annual Retirements (MW),
2036,First Mover Advantage,Natural Gas Combined-Cycle,Annual Retirements (MW),
2036,First Mover Advantage,Cogeneration,Annual Retirements (MW),
2036,First Mover Advantage,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2036,First Mover Advantage,Hydroelectric,Annual Retirements (MW),
2036,First Mover Advantage,Net Imports,Annual Retirements (MW),
2036,First Mover Advantage,Combined-Cycle with CCUS,Annual Retirements (MW),
2036,First Mover Advantage,Hydrogen Simple Cycle,Annual Retirements (MW),
2036,First Mover Advantage,Other,Annual Retirements (MW),
2036,First Mover Advantage,Natural Gas Simple-Cycle,Annual Retirements (MW),
2036,First Mover Advantage,Solar,Annual Retirements (MW),
2036,First Mover Advantage,Storage - Battery,Annual Retirements (MW),
2036,First Mover Advantage,Wind,Annual Retirements (MW),
2037,First Mover Advantage,Natural Gas Combined-Cycle,Annual Retirements (MW),
2037,First Mover Advantage,Cogeneration,Annual Retirements (MW),
2037,First Mover Advantage,Coal to Gas - Steam Boiler,Annual Retirements (MW), (929)
2037,First Mover Advantage,Hydroelectric,Annual Retirements (MW),
2037,First Mover Advantage,Net Imports,Annual Retirements (MW),
2037,First Mover Advantage,Combined-Cycle with CCUS,Annual Retirements (MW),
2037,First Mover Advantage,Hydrogen Simple Cycle,Annual Retirements (MW),
2037,First Mover Advantage,Other,Annual Retirements (MW),
2037,First Mover Advantage,Natural Gas Simple-Cycle,Annual Retirements (MW),
2037,First Mover Advantage,Solar,Annual Retirements (MW),
2037,First Mover Advantage,Storage - Battery,Annual Retirements (MW),
2037,First Mover Advantage,Wind,Annual Retirements (MW), (245)
2038,First Mover Advantage,Natural Gas Combined-Cycle,Annual Retirements (MW),
2038,First Mover Advantage,Cogeneration,Annual Retirements (MW),
2038,First Mover Advantage,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2038,First Mover Advantage,Hydroelectric,Annual Retirements (MW),
2038,First Mover Advantage,Net Imports,Annual Retirements (MW),
2038,First Mover Advantage,Combined-Cycle with CCUS,Annual Retirements (MW),
2038,First Mover Advantage,Hydrogen Simple Cycle,Annual Retirements (MW),
2038,First Mover Advantage,Other,Annual Retirements (MW),
2038,First Mover Advantage,Natural Gas Simple-Cycle,Annual Retirements (MW), (48)
2038,First Mover Advantage,Solar,Annual Retirements (MW),
2038,First Mover Advantage,Storage - Battery,Annual Retirements (MW), (20)
2038,First Mover Advantage,Wind,Annual Retirements (MW),
2039,First Mover Advantage,Natural Gas Combined-Cycle,Annual Retirements (MW), (73)
2039,First Mover Advantage,Cogeneration,Annual Retirements (MW),
2039,First Mover Advantage,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2039,First Mover Advantage,Hydroelectric,Annual Retirements (MW),
2039,First Mover Advantage,Net Imports,Annual Retirements (MW),
2039,First Mover Advantage,Combined-Cycle with CCUS,Annual Retirements (MW),
2039,First Mover Advantage,Hydrogen Simple Cycle,Annual Retirements (MW),
2039,First Mover Advantage,Other,Annual Retirements (MW),
2039,First Mover Advantage,Natural Gas Simple-Cycle,Annual Retirements (MW), (50)
2039,First Mover Advantage,Solar,Annual Retirements (MW),
2039,First Mover Advantage,Storage - Battery,Annual Retirements (MW), (20)
2039,First Mover Advantage,Wind,Annual Retirements (MW), (66)
2040,First Mover Advantage,Natural Gas Combined-Cycle,Annual Retirements (MW),
2040,First Mover Advantage,Cogeneration,Annual Retirements (MW),
2040,First Mover Advantage,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2040,First Mover Advantage,Hydroelectric,Annual Retirements (MW),
2040,First Mover Advantage,Net Imports,Annual Retirements (MW),
2040,First Mover Advantage,Combined-Cycle with CCUS,Annual Retirements (MW),
2040,First Mover Advantage,Hydrogen Simple Cycle,Annual Retirements (MW),
2040,First Mover Advantage,Other,Annual Retirements (MW),
2040,First Mover Advantage,Natural Gas Simple-Cycle,Annual Retirements (MW),
2040,First Mover Advantage,Solar,Annual Retirements (MW),
2040,First Mover Advantage,Storage - Battery,Annual Retirements (MW), (70)
2040,First Mover Advantage,Wind,Annual Retirements (MW), (134)
2041,First Mover Advantage,Natural Gas Combined-Cycle,Annual Retirements (MW),
2041,First Mover Advantage,Cogeneration,Annual Retirements (MW),
2041,First Mover Advantage,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2041,First Mover Advantage,Hydroelectric,Annual Retirements (MW),
2041,First Mover Advantage,Net Imports,Annual Retirements (MW),
2041,First Mover Advantage,Combined-Cycle with CCUS,Annual Retirements (MW),
2041,First Mover Advantage,Hydrogen Simple Cycle,Annual Retirements (MW),
2041,First Mover Advantage,Other,Annual Retirements (MW),
2041,First Mover Advantage,Natural Gas Simple-Cycle,Annual Retirements (MW), (71)
2041,First Mover Advantage,Solar,Annual Retirements (MW), (38)
2041,First Mover Advantage,Storage - Battery,Annual Retirements (MW), (20)
2041,First Mover Advantage,Wind,Annual Retirements (MW), (170)
2022,Renewables and Storage Rush,Natural Gas Combined-Cycle,Annual Retirements (MW),
2022,Renewables and Storage Rush,Cogeneration,Annual Retirements (MW),
2022,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2022,Renewables and Storage Rush,Hydroelectric,Annual Retirements (MW),
2022,Renewables and Storage Rush,Net Imports,Annual Retirements (MW),
2022,Renewables and Storage Rush,Storage - Compressed Air,Annual Retirements (MW),
2022,Renewables and Storage Rush,Storage - Battery,Annual Retirements (MW),
2022,Renewables and Storage Rush,Storage - Pumped Hydro,Annual Retirements (MW),
2022,Renewables and Storage Rush,Hydrogen Simple Cycle,Annual Retirements (MW),
2022,Renewables and Storage Rush,Other,Annual Retirements (MW),
2022,Renewables and Storage Rush,Natural Gas Simple-Cycle,Annual Retirements (MW),
2022,Renewables and Storage Rush,Solar,Annual Retirements (MW),
2022,Renewables and Storage Rush,Wind,Annual Retirements (MW), (20)
2023,Renewables and Storage Rush,Natural Gas Combined-Cycle,Annual Retirements (MW),
2023,Renewables and Storage Rush,Cogeneration,Annual Retirements (MW),
2023,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2023,Renewables and Storage Rush,Hydroelectric,Annual Retirements (MW),
2023,Renewables and Storage Rush,Net Imports,Annual Retirements (MW),
2023,Renewables and Storage Rush,Storage - Compressed Air,Annual Retirements (MW),
2023,Renewables and Storage Rush,Storage - Battery,Annual Retirements (MW),
2023,Renewables and Storage Rush,Storage - Pumped Hydro,Annual Retirements (MW),
2023,Renewables and Storage Rush,Hydrogen Simple Cycle,Annual Retirements (MW),
2023,Renewables and Storage Rush,Other,Annual Retirements (MW),
2023,Renewables and Storage Rush,Natural Gas Simple-Cycle,Annual Retirements (MW),
2023,Renewables and Storage Rush,Solar,Annual Retirements (MW),
2023,Renewables and Storage Rush,Wind,Annual Retirements (MW),
2024,Renewables and Storage Rush,Natural Gas Combined-Cycle,Annual Retirements (MW), (240)
2024,Renewables and Storage Rush,Cogeneration,Annual Retirements (MW),
2024,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Annual Retirements (MW), (155)
2024,Renewables and Storage Rush,Hydroelectric,Annual Retirements (MW),
2024,Renewables and Storage Rush,Net Imports,Annual Retirements (MW),
2024,Renewables and Storage Rush,Storage - Compressed Air,Annual Retirements (MW),
2024,Renewables and Storage Rush,Storage - Battery,Annual Retirements (MW),
2024,Renewables and Storage Rush,Storage - Pumped Hydro,Annual Retirements (MW),
2024,Renewables and Storage Rush,Hydrogen Simple Cycle,Annual Retirements (MW),
2024,Renewables and Storage Rush,Other,Annual Retirements (MW),
2024,Renewables and Storage Rush,Natural Gas Simple-Cycle,Annual Retirements (MW), (21)
2024,Renewables and Storage Rush,Solar,Annual Retirements (MW), (15)
2024,Renewables and Storage Rush,Wind,Annual Retirements (MW),
2025,Renewables and Storage Rush,Natural Gas Combined-Cycle,Annual Retirements (MW),
2025,Renewables and Storage Rush,Cogeneration,Annual Retirements (MW),
2025,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Annual Retirements (MW), (780)
2025,Renewables and Storage Rush,Hydroelectric,Annual Retirements (MW),
2025,Renewables and Storage Rush,Net Imports,Annual Retirements (MW),
2025,Renewables and Storage Rush,Storage - Compressed Air,Annual Retirements (MW),
2025,Renewables and Storage Rush,Storage - Battery,Annual Retirements (MW),
2025,Renewables and Storage Rush,Storage - Pumped Hydro,Annual Retirements (MW),
2025,Renewables and Storage Rush,Hydrogen Simple Cycle,Annual Retirements (MW),
2025,Renewables and Storage Rush,Other,Annual Retirements (MW),
2025,Renewables and Storage Rush,Natural Gas Simple-Cycle,Annual Retirements (MW),
2025,Renewables and Storage Rush,Solar,Annual Retirements (MW),
2025,Renewables and Storage Rush,Wind,Annual Retirements (MW),
2026,Renewables and Storage Rush,Natural Gas Combined-Cycle,Annual Retirements (MW),
2026,Renewables and Storage Rush,Cogeneration,Annual Retirements (MW),
2026,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2026,Renewables and Storage Rush,Hydroelectric,Annual Retirements (MW),
2026,Renewables and Storage Rush,Net Imports,Annual Retirements (MW),
2026,Renewables and Storage Rush,Storage - Compressed Air,Annual Retirements (MW),
2026,Renewables and Storage Rush,Storage - Battery,Annual Retirements (MW),
2026,Renewables and Storage Rush,Storage - Pumped Hydro,Annual Retirements (MW),
2026,Renewables and Storage Rush,Hydrogen Simple Cycle,Annual Retirements (MW),
2026,Renewables and Storage Rush,Other,Annual Retirements (MW),
2026,Renewables and Storage Rush,Natural Gas Simple-Cycle,Annual Retirements (MW),
2026,Renewables and Storage Rush,Solar,Annual Retirements (MW),
2026,Renewables and Storage Rush,Wind,Annual Retirements (MW),
2027,Renewables and Storage Rush,Natural Gas Combined-Cycle,Annual Retirements (MW),
2027,Renewables and Storage Rush,Cogeneration,Annual Retirements (MW),
2027,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Annual Retirements (MW)," (1,201)"
2027,Renewables and Storage Rush,Hydroelectric,Annual Retirements (MW),
2027,Renewables and Storage Rush,Net Imports,Annual Retirements (MW),
2027,Renewables and Storage Rush,Storage - Compressed Air,Annual Retirements (MW),
2027,Renewables and Storage Rush,Storage - Battery,Annual Retirements (MW),
2027,Renewables and Storage Rush,Storage - Pumped Hydro,Annual Retirements (MW),
2027,Renewables and Storage Rush,Hydrogen Simple Cycle,Annual Retirements (MW),
2027,Renewables and Storage Rush,Other,Annual Retirements (MW),
2027,Renewables and Storage Rush,Natural Gas Simple-Cycle,Annual Retirements (MW),
2027,Renewables and Storage Rush,Solar,Annual Retirements (MW),
2027,Renewables and Storage Rush,Wind,Annual Retirements (MW),
2028,Renewables and Storage Rush,Natural Gas Combined-Cycle,Annual Retirements (MW),
2028,Renewables and Storage Rush,Cogeneration,Annual Retirements (MW),
2028,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Annual Retirements (MW), (800)
2028,Renewables and Storage Rush,Hydroelectric,Annual Retirements (MW),
2028,Renewables and Storage Rush,Net Imports,Annual Retirements (MW),
2028,Renewables and Storage Rush,Storage - Compressed Air,Annual Retirements (MW),
2028,Renewables and Storage Rush,Storage - Battery,Annual Retirements (MW),
2028,Renewables and Storage Rush,Storage - Pumped Hydro,Annual Retirements (MW),
2028,Renewables and Storage Rush,Hydrogen Simple Cycle,Annual Retirements (MW),
2028,Renewables and Storage Rush,Other,Annual Retirements (MW),
2028,Renewables and Storage Rush,Natural Gas Simple-Cycle,Annual Retirements (MW),
2028,Renewables and Storage Rush,Solar,Annual Retirements (MW),
2028,Renewables and Storage Rush,Wind,Annual Retirements (MW),
2029,Renewables and Storage Rush,Natural Gas Combined-Cycle,Annual Retirements (MW),
2029,Renewables and Storage Rush,Cogeneration,Annual Retirements (MW),
2029,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Annual Retirements (MW),
2029,Renewables and Storage Rush,Hydroelectric,Annual Retirements (MW),
2029,Renewables and Storage Rush,Net Imports,Annual Retirements (MW),
2029,Renewables and Storage Rush,Storage - Compressed Air,Annual Retirements (MW),
2029,Renewables and Storage Rush,Storage - Battery,Annual Retirements (MW),
2029,Renewables and Storage Rush,Storage - Pumped Hydro,Annual Retirements (MW),
2029,Renewables and Storage Rush,Hydrogen Simple Cycle,Annual Retirements (MW),
2029,Renewables and Storage Rush,Other,Annual Retirements (MW),
2029,Renewables and Storage Rush,Natural Gas Simple-Cycle,Annual Retirements (MW), (105)
2029,Renewables and Storage Rush,Solar,Annual Retirements (MW),
2029,Renewables and Storage Rush,Wind,Annual Retirements (MW),
2030,Renewables and Storage Rush,Natural Gas Combined-Cycle,Annual Retirements (MW),
2030,Renewables and Storage Rush,Cogeneration,Annual Retirements (MW),
